league,season,matchday,home_team,away_team,date,home_goals,away_goals
FL1,2024,8,Nantes,Nice,2024-10-20T15:00:00Z,1,1
FL1,2024,8,Montpellier,Marseille,2024-10-20T18:45:00Z,0,5
FL1,2024,9,Rennes,Le Havre,2024-10-25T18:45:00Z,1,0
FL1,2024,9,Angers,Saint-Etienne,2024-10-26T15:00:00Z,4,2
FL1,2024,9,Reims,Brest,2024-10-26T17:00:00Z,1,2
FL1,2024,9,Lens,Lille,2024-10-26T19:00:00Z,0,2
FL1,2024,9,Lyon,Auxerre,2024-10-27T14:00:00Z,2,2
FL1,2024,9,Nice,Monaco,2024-10-27T16:00:00Z,2,1
FL1,2024,9,Montpellier,Toulouse,2024-10-27T16:00:00Z,0,3
FL1,2024,9,Strasbourg,Nantes,2024-10-27T16:00:00Z,3,1
FL1,2024,9,Marseille,PSG,2024-10-27T19:45:00Z,0,3
FL1,2024,10,Monaco,Angers,2024-11-01T18:00:00Z,0,1
FL1,2024,10,Lille,Lyon,2024-11-01T20:00:00Z,1,1
FL1,2024,10,PSG,Lens,2024-11-02T16:00:00Z,1,0
FL1,2024,10,Brest,Nice,2024-11-02T18:00:00Z,0,1
FL1,2024,10,Saint-Etienne,Strasbourg,2024-11-02T20:00:00Z,2,0
FL1,2024,10,Toulouse,Reims,2024-11-03T14:00:00Z,1,0
FL1,2024,10,Auxerre,Rennes,2024-11-03T16:00:00Z,4,0
FL1,2024,10,Le Havre,Montpellier,2024-11-03T16:00:00Z,1,0
FL1,2024,10,Nantes,Marseille,2024-11-03T19:45:00Z,1,2
FL1,2024,11,Marseille,Auxerre,2024-11-08T19:45:00Z,1,3
FL1,2024,11,Strasbourg,Monaco,2024-11-09T16:00:00Z,1,3
FL1,2024,11,Lens,Nantes,2024-11-09T18:00:00Z,3,2
FL1,2024,11,Angers,PSG,2024-11-09T20:00:00Z,2,4
FL1,2024,11,Nice,Lille,2024-11-10T14:00:00Z,2,2
FL1,2024,11,Montpellier,Brest,2024-11-10T16:00:00Z,3,1
FL1,2024,11,Le Havre,Reims,2024-11-10T16:00:00Z,0,3
FL1,2024,11,Rennes,Toulouse,2024-11-10T16:00:00Z,0,2
FL1,2024,11,Lyon,Saint-Etienne,2024-11-10T19:45:00Z,1,0
FL1,2024,12,Monaco,Brest,2024-11-22T18:00:00Z,3,2
FL1,2024,12,PSG,Toulouse,2024-11-22T20:00:00Z,3,0
FL1,2024,12,Lens,Marseille,2024-11-23T16:00:00Z,1,3
FL1,2024,12,Saint-Etienne,Montpellier,2024-11-23T18:00:00Z,1,0
FL1,2024,12,Reims,Lyon,2024-11-23T20:00:00Z,1,1
FL1,2024,12,Lille,Rennes,2024-11-24T14:00:00Z,1,0
FL1,2024,12,Nantes,Le Havre,2024-11-24T16:00:00Z,0,2
FL1,2024,12,Auxerre,Angers,2024-11-24T16:00:00Z,1,0
FL1,2024,12,Nice,Strasbourg,2024-11-24T19:45:00Z,2,1
FL1,2024,13,Reims,Lens,2024-11-29T19:45:00Z,0,2
FL1,2024,13,Rennes,Saint-Etienne,2024-11-30T16:00:00Z,5,0
FL1,2024,13,Brest,Strasbourg,2024-11-30T18:00:00Z,3,1
FL1,2024,13,PSG,Nantes,2024-11-30T20:00:00Z,1,1
FL1,2024,13,Montpellier,Lille,2024-12-01T14:00:00Z,2,2
FL1,2024,13,Le Havre,Angers,2024-12-01T16:00:00Z,0,1
FL1,2024,13,Toulouse,Auxerre,2024-12-01T16:00:00Z,2,0
FL1,2024,13,Lyon,Nice,2024-12-01T16:00:00Z,4,1
FL1,2024,13,Marseille,Monaco,2024-12-01T19:45:00Z,2,1
FL1,2024,14,Lille,Brest,2024-12-06T18:00:00Z,3,1
FL1,2024,14,Auxerre,PSG,2024-12-06T20:00:00Z,0,0
FL1,2024,14,Monaco,Toulouse,2024-12-07T16:00:00Z,2,0
FL1,2024,14,Nice,Le Havre,2024-12-07T18:00:00Z,2,1
FL1,2024,14,Angers,Lyon,2024-12-07T20:00:00Z,0,3
FL1,2024,14,Lens,Montpellier,2024-12-08T14:00:00Z,2,0
FL1,2024,14,Strasbourg,Reims,2024-12-08T16:00:00Z,0,0
FL1,2024,14,Nantes,Rennes,2024-12-08T16:00:00Z,1,0
FL1,2024,14,Saint-Etienne,Marseille,2024-12-08T19:45:00Z,0,2
FL1,2024,15,Toulouse,Saint-Etienne,2024-12-13T19:45:00Z,2,1
FL1,2024,15,Marseille,Lille,2024-12-14T16:00:00Z,1,1
FL1,2024,15,Auxerre,Lens,2024-12-14T18:00:00Z,2,2
FL1,2024,15,Reims,Monaco,2024-12-14T20:00:00Z,0,0
FL1,2024,15,Montpellier,Nice,2024-12-15T14:00:00Z,2,2
FL1,2024,15,Rennes,Angers,2024-12-15T16:00:00Z,2,0
FL1,2024,15,Le Havre,Strasbourg,2024-12-15T16:00:00Z,0,3
FL1,2024,15,Brest,Nantes,2024-12-15T16:00:00Z,4,1
FL1,2024,15,PSG,Lyon,2024-12-15T19:45:00Z,3,1
FL1,2024,16,Monaco,PSG,2024-12-18T20:00:00Z,2,4
FL1,2024,16,Nice,Rennes,2025-01-03T20:00:00Z,3,2
FL1,2024,16,Saint-Etienne,Reims,2025-01-04T16:00:00Z,3,1
FL1,2024,16,Lille,Nantes,2025-01-04T18:00:00Z,1,1
FL1,2024,16,Lyon,Montpellier,2025-01-04T20:00:00Z,1,0
FL1,2024,16,Lens,Toulouse,2025-01-05T14:00:00Z,0,1
FL1,2024,16,Angers,Brest,2025-01-05T14:00:00Z,2,0
FL1,2024,16,Strasbourg,Auxerre,2025-01-05T14:00:00Z,3,1
FL1,2024,16,Marseille,Le Havre,2025-01-05T19:45:00Z,5,1
FL1,2024,17,Nantes,Monaco,2025-01-10T18:00:00Z,2,2
FL1,2024,17,Auxerre,Lille,2025-01-10T20:05:00Z,0,0
FL1,2024,17,Brest,Lyon,2025-01-11T16:00:00Z,2,1
FL1,2024,17,Reims,Nice,2025-01-11T18:00:00Z,2,4
FL1,2024,17,Rennes,Marseille,2025-01-11T20:05:00Z,1,2
FL1,2024,17,Le Havre,Lens,2025-01-12T14:00:00Z,1,2
FL1,2024,17,Toulouse,Strasbourg,2025-01-12T16:15:00Z,1,2
FL1,2024,17,Montpellier,Angers,2025-01-12T16:15:00Z,1,3
FL1,2024,17,PSG,Saint-Etienne,2025-01-12T19:45:00Z,2,1
FL1,2024,18,Montpellier,Monaco,2025-01-17T18:00:00Z,2,1
FL1,2024,18,Lille,Nice,2025-01-17T20:05:00Z,2,1
FL1,2024,18,Lens,PSG,2025-01-18T16:00:00Z,1,2
FL1,2024,18,Rennes,Brest,2025-01-18T18:00:00Z,1,2
FL1,2024,18,Lyon,Toulouse,2025-01-18T20:05:00Z,0,0
FL1,2024,18,Saint-Etienne,Nantes,2025-01-19T14:00:00Z,1,1
FL1,2024,18,Reims,Le Havre,2025-01-19T16:15:00Z,1,1
FL1,2024,18,Angers,Auxerre,2025-01-19T16:15:00Z,2,0
FL1,2024,18,Marseille,Strasbourg,2025-01-19T19:45:00Z,1,1
FL1,2024,19,Auxerre,Saint-Etienne,2025-01-24T19:45:00Z,1,1
FL1,2024,19,Monaco,Rennes,2025-01-25T16:00:00Z,3,2
FL1,2024,19,Strasbourg,Lille,2025-01-25T18:00:00Z,2,1
FL1,2024,19,PSG,Reims,2025-01-25T20:05:00Z,1,1
FL1,2024,19,Le Havre,Brest,2025-01-26T14:00:00Z,0,1
FL1,2024,19,Nantes,Lyon,2025-01-26T16:15:00Z,1,1
FL1,2024,19,Toulouse,Montpellier,2025-01-26T16:15:00Z,1,2
FL1,2024,19,Lens,Angers,2025-01-26T16:15:00Z,1,0
FL1,2024,19,Nice,Marseille,2025-01-26T19:45:00Z,2,0
FL1,2024,20,Montpellier,Lens,2025-01-31T19:45:00Z,0,2
FL1,2024,20,Brest,PSG,2025-02-01T16:00:00Z,2,5
FL1,2024,20,Monaco,Auxerre,2025-02-01T18:00:00Z,4,2
FL1,2024,20,Lille,Saint-Etienne,2025-02-01T20:05:00Z,4,1
FL1,2024,20,Toulouse,Nice,2025-02-02T14:00:00Z,1,1
FL1,2024,20,Reims,Nantes,2025-02-02T16:15:00Z,1,2
FL1,2024,20,Angers,Le Havre,2025-02-02T16:15:00Z,1,1
FL1,2024,20,Rennes,Strasbourg,2025-02-02T16:15:00Z,1,0
FL1,2024,20,Marseille,Lyon,2025-02-02T19:45:00Z,3,2
FL1,2024,21,Nantes,Brest,2025-02-07T18:00:00Z,0,2
FL1,2024,21,PSG,Monaco,2025-02-07T20:05:00Z,4,1
FL1,2024,21,Nice,Lens,2025-02-08T16:00:00Z,2,0
FL1,2024,21,Lille,Le Havre,2025-02-08T18:00:00Z,1,2
FL1,2024,21,Saint-Etienne,Rennes,2025-02-08T20:05:00Z,0,2
FL1,2024,21,Lyon,Reims,2025-02-09T14:00:00Z,4,0
FL1,2024,21,Auxerre,Toulouse,2025-02-09T16:15:00Z,2,2
FL1,2024,21,Strasbourg,Montpellier,2025-02-09T16:15:00Z,2,0
FL1,2024,21,Angers,Marseille,2025-02-09T19:45:00Z,0,2
FL1,2024,22,Brest,Auxerre,2025-02-14T19:45:00Z,2,2
FL1,2024,22,Marseille,Saint-Etienne,2025-02-15T16:00:00Z,5,1
FL1,2024,22,Monaco,Nantes,2025-02-15T18:00:00Z,7,1
FL1,2024,22,Toulouse,PSG,2025-02-15T20:05:00Z,0,1
FL1,2024,22,Montpellier,Lyon,2025-02-16T14:00:00Z,1,4
FL1,2024,22,Lens,Strasbourg,2025-02-16T16:15:00Z,0,2
FL1,2024,22,Reims,Angers,2025-02-16T16:15:00Z,0,1
FL1,2024,22,Le Havre,Nice,2025-02-16T16:15:00Z,1,3
FL1,2024,22,Rennes,Lille,2025-02-16T19:45:00Z,0,2
FL1,2024,23,Rennes,Reims,2025-02-21T19:45:00Z,1,0
FL1,2024,23,Lille,Monaco,2025-02-22T16:00:00Z,2,1
FL1,2024,23,Saint-Etienne,Angers,2025-02-22T18:00:00Z,3,3
FL1,2024,23,Auxerre,Marseille,2025-02-22T20:05:00Z,3,0
FL1,2024,23,Nantes,Lens,2025-02-23T14:00:00Z,3,1
FL1,2024,23,Le Havre,Toulouse,2025-02-23T16:15:00Z,1,4
FL1,2024,23,Strasbourg,Brest,2025-02-23T16:15:00Z,0,0
FL1,2024,23,Nice,Montpellier,2025-02-23T16:15:00Z,2,0
FL1,2024,23,Lyon,PSG,2025-02-23T19:45:00Z,2,3
FL1,2024,24,Monaco,Reims,2025-02-28T19:45:00Z,3,0
FL1,2024,24,Saint-Etienne,Nice,2025-03-01T16:00:00Z,1,3
FL1,2024,24,Lens,Le Havre,2025-03-01T18:00:00Z,3,4
FL1,2024,24,PSG,Lille,2025-03-01T20:05:00Z,4,1
FL1,2024,24,Lyon,Brest,2025-03-02T14:00:00Z,2,1
FL1,2024,24,Montpellier,Rennes,2025-03-02T16:15:00Z,0,4
FL1,2024,24,Auxerre,Strasbourg,2025-03-02T16:15:00Z,0,1
FL1,2024,24,Angers,Toulouse,2025-03-02T16:15:00Z,0,4
FL1,2024,24,Marseille,Nantes,2025-03-02T19:45:00Z,2,0
FL1,2024,25,Toulouse,Monaco,2025-03-07T19:45:00Z,1,1
FL1,2024,25,Rennes,PSG,2025-03-08T16:00:00Z,1,4
FL1,2024,25,Lille,Montpellier,2025-03-08T18:00:00Z,1,0
FL1,2024,25,Marseille,Lens,2025-03-08T20:05:00Z,0,1
FL1,2024,25,Brest,Angers,2025-03-09T14:00:00Z,2,0
FL1,2024,25,Le Havre,Saint-Etienne,2025-03-09T16:15:00Z,1,1
FL1,2024,25,Reims,Auxerre,2025-03-09T16:15:00Z,0,2
FL1,2024,25,Nantes,Strasbourg,2025-03-09T16:15:00Z,0,1
FL1,2024,25,Nice,Lyon,2025-03-09T19:45:00Z,0,2
FL1,2024,26,Nice,Auxerre,2025-03-14T19:45:00Z,1,1
FL1,2024,26,Nantes,Lille,2025-03-15T16:00:00Z,1,0
FL1,2024,26,Angers,Monaco,2025-03-15T18:00:00Z,0,2
FL1,2024,26,Lens,Rennes,2025-03-15T20:05:00Z,1,0
FL1,2024,26,Lyon,Le Havre,2025-03-16T14:00:00Z,4,2
FL1,2024,26,Brest,Reims,2025-03-16T16:15:00Z,0,0
FL1,2024,26,Strasbourg,Toulouse,2025-03-16T16:15:00Z,2,1
FL1,2024,26,PSG,Marseille,2025-03-16T19:45:00Z,3,1
FL1,2024,27,Strasbourg,Lyon,2025-03-28T19:45:00Z,4,2
FL1,2024,27,Reims,Marseille,2025-03-29T16:00:00Z,3,1
FL1,2024,27,Saint-Etienne,PSG,2025-03-29T18:00:00Z,1,6
FL1,2024,27,Monaco,Nice,2025-03-29T20:05:00Z,2,1
FL1,2024,27,Toulouse,Brest,2025-03-30T13:00:00Z,2,4
FL1,2024,27,Angers,Rennes,2025-03-30T15:15:00Z,0,3
FL1,2024,27,Auxerre,Montpellier,2025-03-30T15:15:00Z,1,0
FL1,2024,27,Le Havre,Nantes,2025-03-30T15:15:00Z,3,2
FL1,2024,27,Lille,Lens,2025-03-30T18:45:00Z,1,0
FL1,2024,28,Nice,Nantes,2025-04-04T18:45:00Z,1,2
FL1,2024,28,PSG,Angers,2025-04-05T15:00:00Z,1,0
FL1,2024,28,Brest,Monaco,2025-04-05T17:00:00Z,2,1
FL1,2024,28,Lyon,Lille,2025-04-05T19:05:00Z,2,1
FL1,2024,28,Lens,Saint-Etienne,2025-04-06T13:00:00Z,1,0
FL1,2024,28,Montpellier,Le Havre,2025-04-06T15:15:00Z,0,2
FL1,2024,28,Reims,Strasbourg,2025-04-06T15:15:00Z,0,1
FL1,2024,28,Rennes,Auxerre,2025-04-06T15:15:00Z,0,1
FL1,2024,28,Marseille,Toulouse,2025-04-06T18:45:00Z,3,2
FL1,2024,29,Lens,Reims,2025-04-11T18:45:00Z,0,2
FL1,2024,29,Monaco,Marseille,2025-04-12T15:00:00Z,3,0
FL1,2024,29,Toulouse,Lille,2025-04-12T17:00:00Z,1,2
FL1,2024,29,Strasbourg,Nice,2025-04-12T19:05:00Z,2,2
FL1,2024,29,Saint-Etienne,Brest,2025-04-13T13:00:00Z,3,3
FL1,2024,29,Le Havre,Rennes,2025-04-13T15:15:00Z,1,5
FL1,2024,29,Angers,Montpellier,2025-04-13T15:15:00Z,2,0
FL1,2024,29,Auxerre,Lyon,2025-04-13T18:45:00Z,1,3
FL1,2024,30,Rennes,Nantes,2025-04-18T18:45:00Z,2,1
FL1,2024,30,PSG,Le Havre,2025-04-19T15:00:00Z,2,1
FL1,2024,30,Monaco,Strasbourg,2025-04-19T17:00:00Z,0,0
FL1,2024,30,Marseille,Montpellier,2025-04-19T19:05:00Z,5,1
FL1,2024,30,Lille,Auxerre,2025-04-20T13:00:00Z,3,1
FL1,2024,30,Nice,Angers,2025-04-20T15:15:00Z,2,1
FL1,2024,30,Brest,Lens,2025-04-20T15:15:00Z,1,3
FL1,2024,30,Reims,Toulouse,2025-04-20T15:15:00Z,1,0
FL1,2024,30,Saint-Etienne,Lyon,2025-04-20T18:45:00Z,2,1
FL1,2024,29,Nantes,PSG,2025-04-22T18:45:00Z,1,1
FL1,2024,31,PSG,Nice,2025-04-25T18:45:00Z,1,3
FL1,2024,31,Strasbourg,Saint-Etienne,2025-04-26T15:00:00Z,3,1
FL1,2024,31,Le Havre,Monaco,2025-04-26T17:00:00Z,1,1
FL1,2024,31,Lyon,Rennes,2025-04-26T19:05:00Z,4,1
FL1,2024,31,Angers,Lille,2025-04-27T13:00:00Z,0,2
FL1,2024,31,Nantes,Toulouse,2025-04-27T15:15:00Z,0,0
FL1,2024,31,Montpellier,Reims,2025-04-27T15:15:00Z,0,0
FL1,2024,31,Lens,Auxerre,2025-04-27T15:15:00Z,0,4
FL1,2024,31,Marseille,Brest,2025-04-27T18:45:00Z,4,1
FL1,2024,32,Nice,Reims,2025-05-02T18:45:00Z,1,0
FL1,2024,32,Strasbourg,PSG,2025-05-03T15:00:00Z,2,1
FL1,2024,32,Toulouse,Rennes,2025-05-03T17:00:00Z,2,1
FL1,2024,32,Saint-Etienne,Monaco,2025-05-03T19:05:00Z,1,3
FL1,2024,32,Nantes,Angers,2025-05-04T13:00:00Z,0,1
FL1,2024,32,Lyon,Lens,2025-05-04T15:15:00Z,1,2
FL1,2024,32,Brest,Montpellier,2025-05-04T15:15:00Z,1,0
FL1,2024,32,Auxerre,Le Havre,2025-05-04T15:15:00Z,1,2
FL1,2024,32,Lille,Marseille,2025-05-04T18:45:00Z,1,1
FL1,2024,33,Reims,Saint-Etienne,2025-05-10T19:00:00Z,0,2
FL1,2024,33,Auxerre,Nantes,2025-05-10T19:00:00Z,1,1
FL1,2024,33,Angers,Strasbourg,2025-05-10T19:00:00Z,2,1
FL1,2024,33,Le Havre,Marseille,2025-05-10T19:00:00Z,1,3
FL1,2024,33,Rennes,Nice,2025-05-10T19:00:00Z,2,0
FL1,2024,33,Montpellier,PSG,2025-05-10T19:00:00Z,1,4
FL1,2024,33,Toulouse,Lens,2025-05-10T19:00:00Z,1,1
FL1,2024,33,Brest,Lille,2025-05-10T19:00:00Z,2,0
FL1,2024,33,Monaco,Lyon,2025-05-10T19:00:00Z,2,0
FL1,2024,34,Marseille,Rennes,2025-05-17T19:00:00Z,4,2
FL1,2024,34,Lyon,Angers,2025-05-17T19:00:00Z,2,0
FL1,2024,34,Nice,Brest,2025-05-17T19:00:00Z,6,0
FL1,2024,34,Saint-Etienne,Toulouse,2025-05-17T19:00:00Z,2,3
FL1,2024,34,Lille,Reims,2025-05-17T19:00:00Z,2,1
FL1,2024,34,Strasbourg,Le Havre,2025-05-17T19:00:00Z,2,3
FL1,2024,34,Nantes,Montpellier,2025-05-17T19:00:00Z,3,0
FL1,2024,34,Lens,Monaco,2025-05-17T19:00:00Z,4,0
FL1,2024,34,PSG,Auxerre,2025-05-17T19:00:00Z,3,1
FL1,2023,1,Nice,Lille,2023-08-11T19:00:00Z,1,1
FL1,2023,1,Marseille,Reims,2023-08-12T15:00:00Z,2,1
FL1,2023,1,PSG,Lorient,2023-08-12T19:00:00Z,0,0
FL1,2023,1,Brest,Lens,2023-08-13T11:00:00Z,3,2
FL1,2023,1,Clermont Foot 63,Monaco,2023-08-13T13:00:00Z,2,4
FL1,2023,1,Nantes,Toulouse,2023-08-13T13:00:00Z,1,2
FL1,2023,1,Montpellier,Le Havre,2023-08-13T13:00:00Z,2,2
FL1,2023,1,Rennes,Metz,2023-08-13T15:05:00Z,5,1
FL1,2023,1,Strasbourg,Lyon,2023-08-13T18:45:00Z,2,1
FL1,2023,2,Metz,Marseille,2023-08-18T19:00:00Z,2,2
FL1,2023,2,Lyon,Montpellier,2023-08-19T17:00:00Z,1,4
FL1,2023,2,Toulouse,PSG,2023-08-19T19:00:00Z,1,1
FL1,2023,2,Lille,Nantes,2023-08-20T11:00:00Z,2,0
FL1,2023,2,Le Havre,Brest,2023-08-20T13:00:00Z,1,2
FL1,2023,2,Lorient,Nice,2023-08-20T13:00:00Z,1,1
FL1,2023,2,Reims,Clermont Foot 63,2023-08-20T13:00:00Z,2,0
FL1,2023,2,Monaco,Strasbourg,2023-08-20T17:00:00Z,3,0
FL1,2023,2,Lens,Rennes,2023-08-20T18:45:00Z,1,1
FL1,2023,3,Nantes,Monaco,2023-08-25T19:00:00Z,3,3
FL1,2023,3,Marseille,Brest,2023-08-26T17:00:00Z,2,0
FL1,2023,3,PSG,Lens,2023-08-26T19:00:00Z,3,1
FL1,2023,3,Rennes,Le Havre,2023-08-27T11:00:00Z,2,2
FL1,2023,3,Clermont Foot 63,Metz,2023-08-27T13:00:00Z,0,1
FL1,2023,3,Montpellier,Reims,2023-08-27T13:00:00Z,1,3
FL1,2023,3,Strasbourg,Toulouse,2023-08-27T13:00:00Z,2,0
FL1,2023,3,Lorient,Lille,2023-08-27T15:05:00Z,4,1
FL1,2023,3,Nice,Lyon,2023-08-27T18:45:00Z,0,0
FL1,2023,4,Nantes,Marseille,2023-09-01T19:00:00Z,1,1
FL1,2023,4,Brest,Rennes,2023-09-02T15:00:00Z,0,0
FL1,2023,4,Monaco,Lens,2023-09-02T19:00:00Z,3,0
FL1,2023,4,Toulouse,Clermont Foot 63,2023-09-03T11:00:00Z,2,2
FL1,2023,4,Le Havre,Lorient,2023-09-03T13:00:00Z,3,0
FL1,2023,4,Metz,Reims,2023-09-03T13:00:00Z,2,2
FL1,2023,4,Lille,Montpellier,2023-09-03T13:00:00Z,1,0
FL1,2023,4,Nice,Strasbourg,2023-09-03T15:05:00Z,2,0
FL1,2023,4,Lyon,PSG,2023-09-03T18:45:00Z,1,4
FL1,2023,5,PSG,Nice,2023-09-15T19:00:00Z,2,3
FL1,2023,5,Rennes,Lille,2023-09-16T15:00:00Z,2,2
FL1,2023,5,Lens,Metz,2023-09-16T19:00:00Z,0,1
FL1,2023,5,Lorient,Monaco,2023-09-17T11:00:00Z,2,2
FL1,2023,5,Clermont Foot 63,Nantes,2023-09-17T13:00:00Z,0,1
FL1,2023,5,Strasbourg,Montpellier,2023-09-17T13:00:00Z,2,2
FL1,2023,5,Reims,Brest,2023-09-17T13:00:00Z,1,2
FL1,2023,5,Marseille,Toulouse,2023-09-17T15:05:00Z,0,0
FL1,2023,5,Lyon,Le Havre,2023-09-17T18:45:00Z,0,0
FL1,2023,6,Monaco,Nice,2023-09-22T19:00:00Z,0,1
FL1,2023,6,Nantes,Lorient,2023-09-23T15:00:00Z,5,3
FL1,2023,6,Brest,Lyon,2023-09-23T19:00:00Z,1,0
FL1,2023,6,Metz,Strasbourg,2023-09-24T11:00:00Z,0,1
FL1,2023,6,Le Havre,Clermont Foot 63,2023-09-24T13:00:00Z,2,1
FL1,2023,6,Lens,Toulouse,2023-09-24T13:00:00Z,2,1
FL1,2023,6,Montpellier,Rennes,2023-09-24T15:05:00Z,0,0
FL1,2023,6,PSG,Marseille,2023-09-24T18:45:00Z,4,0
FL1,2023,6,Lille,Reims,2023-09-26T19:00:00Z,1,2
FL1,2023,7,Strasbourg,Lens,2023-09-29T19:00:00Z,0,1
FL1,2023,7,Clermont Foot 63,PSG,2023-09-30T15:00:00Z,0,0
FL1,2023,7,Monaco,Marseille,2023-09-30T19:00:00Z,3,2
FL1,2023,7,Reims,Lyon,2023-10-01T11:00:00Z,2,0
FL1,2023,7,Le Havre,Lille,2023-10-01T13:00:00Z,0,2
FL1,2023,7,Toulouse,Metz,2023-10-01T13:00:00Z,3,0
FL1,2023,7,Nice,Brest,2023-10-01T13:00:00Z,0,0
FL1,2023,7,Lorient,Montpellier,2023-10-01T15:05:00Z,0,3
FL1,2023,7,Rennes,Nantes,2023-10-01T18:45:00Z,3,1
FL1,2023,8,Strasbourg,Nantes,2023-10-06T19:00:00Z,1,2
FL1,2023,8,Metz,Nice,2023-10-07T15:00:00Z,0,1
FL1,2023,8,Reims,Monaco,2023-10-07T19:00:00Z,1,3
FL1,2023,8,Marseille,Le Havre,2023-10-08T11:00:00Z,3,0
FL1,2023,8,Lyon,Lorient,2023-10-08T13:00:00Z,3,3
FL1,2023,8,Brest,Toulouse,2023-10-08T13:00:00Z,1,1
FL1,2023,8,Lens,Lille,2023-10-08T15:05:00Z,1,1
FL1,2023,8,Rennes,PSG,2023-10-08T19:00:00Z,1,3
FL1,2023,9,Le Havre,Lens,2023-10-20T19:00:00Z,0,0
FL1,2023,9,PSG,Strasbourg,2023-10-21T15:00:00Z,3,0
FL1,2023,9,Nice,Marseille,2023-10-21T19:00:00Z,1,0
FL1,2023,9,Lorient,Rennes,2023-10-22T11:00:00Z,2,1
FL1,2023,9,Nantes,Montpellier,2023-10-22T13:00:00Z,2,0
FL1,2023,9,Toulouse,Reims,2023-10-22T13:00:00Z,1,1
FL1,2023,9,Lille,Brest,2023-10-22T13:00:00Z,1,0
FL1,2023,9,Monaco,Metz,2023-10-22T15:05:00Z,2,1
FL1,2023,9,Lyon,Clermont Foot 63,2023-10-22T18:45:00Z,1,2
FL1,2023,10,Clermont Foot 63,Nice,2023-10-27T19:00:00Z,0,1
FL1,2023,10,Reims,Lorient,2023-10-28T15:00:00Z,1,0
FL1,2023,10,Lens,Nantes,2023-10-28T19:00:00Z,4,0
FL1,2023,10,Brest,PSG,2023-10-29T12:00:00Z,2,3
FL1,2023,10,Metz,Le Havre,2023-10-29T14:00:00Z,0,0
FL1,2023,10,Montpellier,Toulouse,2023-10-29T14:00:00Z,3,0
FL1,2023,10,Lille,Monaco,2023-10-29T14:00:00Z,2,0
FL1,2023,10,Rennes,Strasbourg,2023-10-29T16:05:00Z,1,1
FL1,2023,11,PSG,Montpellier,2023-11-03T20:00:00Z,3,0
FL1,2023,11,Lorient,Lens,2023-11-04T16:00:00Z,0,0
FL1,2023,11,Marseille,Lille,2023-11-04T20:00:00Z,0,0
FL1,2023,11,Lyon,Metz,2023-11-05T12:00:00Z,1,1
FL1,2023,11,Nantes,Reims,2023-11-05T14:00:00Z,0,1
FL1,2023,11,Toulouse,Le Havre,2023-11-05T14:00:00Z,1,2
FL1,2023,11,Strasbourg,Clermont Foot 63,2023-11-05T14:00:00Z,0,0
FL1,2023,11,Monaco,Brest,2023-11-05T16:05:00Z,2,0
FL1,2023,11,Nice,Rennes,2023-11-05T19:45:00Z,2,0
FL1,2023,12,Montpellier,Nice,2023-11-10T20:00:00Z,0,0
FL1,2023,12,Reims,PSG,2023-11-11T16:00:00Z,0,3
FL1,2023,12,Le Havre,Monaco,2023-11-11T20:00:00Z,0,0
FL1,2023,12,Clermont Foot 63,Lorient,2023-11-12T14:00:00Z,1,0
FL1,2023,12,Metz,Nantes,2023-11-12T14:00:00Z,3,1
FL1,2023,12,Lille,Toulouse,2023-11-12T14:00:00Z,1,1
FL1,2023,12,Rennes,Lyon,2023-11-12T16:05:00Z,0,1
FL1,2023,12,Lens,Marseille,2023-11-12T19:45:00Z,1,0
FL1,2023,13,PSG,Monaco,2023-11-24T20:00:00Z,5,2
FL1,2023,13,Clermont Foot 63,Lens,2023-11-25T16:00:00Z,0,3
FL1,2023,13,Strasbourg,Marseille,2023-11-25T20:00:00Z,1,1
FL1,2023,13,Nice,Toulouse,2023-11-26T12:00:00Z,1,0
FL1,2023,13,Lorient,Metz,2023-11-26T14:00:00Z,2,3
FL1,2023,13,Nantes,Le Havre,2023-11-26T14:00:00Z,0,0
FL1,2023,13,Montpellier,Brest,2023-11-26T14:00:00Z,1,3
FL1,2023,13,Rennes,Reims,2023-11-26T16:05:00Z,3,1
FL1,2023,13,Lyon,Lille,2023-11-26T19:45:00Z,0,2
FL1,2023,8,Montpellier,Clermont Foot 63,2023-11-29T18:00:00Z,1,1
FL1,2023,14,Reims,Strasbourg,2023-12-01T20:00:00Z,2,1
FL1,2023,14,Lens,Lyon,2023-12-02T16:00:00Z,3,2
FL1,2023,14,Nantes,Nice,2023-12-02T20:00:00Z,1,0
FL1,2023,14,Le Havre,PSG,2023-12-03T12:00:00Z,0,2
FL1,2023,14,Monaco,Montpellier,2023-12-03T14:00:00Z,2,0
FL1,2023,14,Toulouse,Lorient,2023-12-03T14:00:00Z,1,1
FL1,2023,14,Brest,Clermont Foot 63,2023-12-03T14:00:00Z,3,0
FL1,2023,14,Lille,Metz,2023-12-03T16:05:00Z,2,0
FL1,2023,14,Marseille,Rennes,2023-12-03T19:45:00Z,2,0
FL1,2023,10,Marseille,Lyon,2023-12-06T20:00:00Z,3,0
FL1,2023,12,Brest,Strasbourg,2023-12-07T19:30:00Z,1,1
FL1,2023,15,Montpellier,Lens,2023-12-08T20:00:00Z,0,0
FL1,2023,15,Rennes,Monaco,2023-12-09T16:00:00Z,1,2
FL1,2023,15,PSG,Nantes,2023-12-09T20:00:00Z,2,1
